,pm25,lat,long,rd_x,rd_y,location
215,11.56,52.38717157826712,4.755574303560263,112000.0,489000.0,"99, Wethouder Rijkeboerweg, Halfweg, Haarlemmermeer, Noord-Holland, Nederland, 1165NK, Nederland"
216,12.08,52.387398405427305,4.799639401257581,115000.0,489000.0,"Australiëhavenweg, Amsterdam, Noord-Holland, Nederland, 1046CH, Nederland"
217,13.56,52.38760883263763,4.8437049989222185,118000.0,489000.0,"Ringweg-West, Sloterdijk, Amsterdam, Noord-Holland, Nederland, 1043GN, Nederland"
218,13.18,52.387802859524854,4.887771059059488,121000.0,489000.0,"78, Vierwindenstraat, Centrum, Amsterdam, Noord-Holland, Nederland, 1013LA, Nederland"
219,11.53,52.38798048574483,4.931837544172104,124000.0,489000.0,"G.T. Ketjenweg, Nieuwendammerham, Amsterdam, Noord-Holland, Nederland, 1022 AG, Nederland"
220,10.98,52.38814171098249,4.975904416760394,127000.0,489000.0,"Weerslootpad, Amsterdam, Noord-Holland, Nederland, 1027EE, Nederland"
221,10.83,52.359139767871554,4.579810635223832,100000.0,486000.0,"7, Naaldenveldweg, Aerdenhout, Bloemendaal, Noord-Holland, Nederland, 2111GE, Nederland"
222,11.6,52.3594319610227,4.623846580294304,103000.0,486000.0,"66, Bronsteeweg, Heemstede, Noord-Holland, Nederland, 2101AE, Nederland"
223,11.44,52.35970776887309,4.667883173939269,106000.0,486000.0,"3, Heinrich Böllstraat, Haarlem, Noord-Holland, Nederland, 2037MB, Nederland"
224,11.38,52.359967190934064,4.711920378753925,109000.0,486000.0,"Polderbaanpad, Vijfhuizen, Haarlemmermeer, Noord-Holland, Nederland, 2141BP, Nederland"
225,11.33,52.36021022674598,4.755958157330026,112000.0,486000.0,"Lascarpad, Amsterdam, Noord-Holland, Nederland, 1175KK, Nederland"
226,12.46,52.36043687587821,4.7999964722561,115000.0,486000.0,"49, Blomwijckerpad, Osdorp, Amsterdam, Noord-Holland, Nederland, 1068DZ, Nederland"
227,13.79,52.36064713792919,4.844035286117654,118000.0,486000.0,"35, Nachtwachtlaan, Bluebanddorp, Amsterdam, Noord-Holland, Nederland, 1058EB, Nederland"
228,14.4,52.36084101252638,4.888074561497389,121000.0,486000.0,"Navads B.V., 109, Weteringschans, Nieuwe Pijp, Amsterdam, Noord-Holland, Nederland, 1017SB, Nederland"
229,12.92,52.361018499326235,4.932114260975406,124000.0,486000.0,"Broodje Bonjour, Wijttenbachstraat, Amsterdam, Noord-Holland, Nederland, 1094ES, Nederland"
